area,location,rooms,bathrooms,garage,age,quality,renovated,price
798.0,Downtown,3,1.0,1.0,18.0,6,1,324200
1129.0,Downtown,4,1.8,2.0,,5,0,357700
1780.0,Waterfront,5,2.1,,45.0,6,1,704900
1126.0,Suburb,3,1.0,2.0,15.0,5,0,276300
1073.0,Suburb,3,1.7,3.0,28.0,7,0,297500
748.0,Suburb,3,1.2,2.0,37.0,6,1,233800
2347.0,Waterfront,7,2.5,3.0,35.0,6,0,841600
1745.0,Downtown,6,1.6,3.0,32.0,6,1,483600
1714.0,Downtown,6,1.4,,32.0,7,1,456900
1826.0,Rural,6,2.9,2.0,9.0,5,1,358200
1611.0,Downtown,5,1.5,2.0,24.0,7,0,436700
1239.0,Suburb,4,1.0,3.0,32.0,4,0,303200
1271.0,Downtown,3,1.5,1.0,30.0,8,0,361300
1168.0,Suburb,5,1.0,3.0,26.0,7,0,322200
3112.0,Suburb,10,3.1,1.0,16.0,10,0,621000
1600.0,Suburb,5,2.1,2.0,34.0,5,0,363400
1155.0,Suburb,4,1.4,2.0,38.0,8,0,316800
1555.0,Downtown,5,1.6,2.0,20.0,8,1,455900
969.0,Suburb,3,1.1,4.0,53.0,6,0,271900
2168.0,Rural,7,2.3,2.0,71.0,6,0,315700
1084.0,Downtown,3,,2.0,29.0,4,1,312100
1572.0,Suburb,5,1.5,1.0,15.0,4,0,332000
1884.0,Suburb,5,1.9,2.0,11.0,5,1,430100
1515.0,Suburb,6,1.5,2.0,22.0,4,1,342600
1381.0,Suburb,5,1.3,,27.0,8,1,364500
1344.0,Rural,5,1.9,2.0,10.0,4,1,259500
1315.0,Suburb,3,1.7,2.0,22.0,6,1,353600
1114.0,Downtown,3,1.0,3.0,52.0,7,1,302000
1160.0,Waterfront,5,1.0,2.0,4.0,6,0,654800
2151.0,Downtown,10,2.3,2.0,30.0,7,0,502500
1294.0,Rural,5,2.2,2.0,18.0,7,1,285100
1042.0,Downtown,4,1.0,2.0,28.0,5,0,319300
1135.0,Suburb,4,1.2,1.0,73.0,6,0,230800
1905.0,Suburb,5,2.1,1.0,27.0,6,1,412300
1663.0,Downtown,6,1.8,1.0,24.0,8,0,456400
1602.0,Rural,4,1.6,3.0,43.0,9,0,296600
1233.0,Downtown,3,1.8,2.0,34.0,4,1,338400
1609.0,Suburb,4,1.9,2.0,30.0,3,0,332700
1090.0,Rural,4,1.5,2.0,35.0,7,0,251000
1233.0,Suburb,4,1.6,3.0,,8,1,315900
1827.0,Suburb,6,2.3,1.0,49.0,9,1,433900
1772.0,Suburb,6,2.5,2.0,23.0,7,0,409800
978.0,Downtown,2,1.6,2.0,71.0,8,0,330400
1019.0,Rural,3,1.9,2.0,19.0,8,0,242400
1387.0,Suburb,4,2.0,2.0,30.0,8,1,352000
2327.0,Suburb,6,2.4,2.0,32.0,8,0,458200
726.0,Suburb,2,1.1,3.0,22.0,4,1,239600
1464.0,Suburb,4,1.9,2.0,66.0,6,1,306300
862.0,Downtown,3,1.6,3.0,21.0,6,0,351800
1093.0,Downtown,4,1.0,2.0,25.0,6,1,333700
1192.0,Suburb,3,1.5,1.0,54.0,6,1,273200
,Downtown,3,1.1,3.0,20.0,8,1,402700
1129.0,Downtown,5,1.4,2.0,10.0,5,0,382200
1343.0,Suburb,4,1.4,2.0,31.0,7,0,348500
1129.0,Suburb,4,1.4,2.0,12.0,6,1,341800
839.0,Suburb,3,1.0,0.0,11.0,5,1,258800
1719.0,Rural,6,2.2,0.0,4.0,5,0,300700
1704.0,Suburb,6,2.0,3.0,5.0,4,0,423700
1754.0,Downtown,5,2.0,2.0,5.0,7,1,514400
818.0,Rural,3,1.6,3.0,77.0,6,0,181700
1474.0,Suburb,5,1.5,1.0,5.0,5,0,371400
1663.0,Suburb,5,2.0,1.0,12.0,4,0,377000
,Rural,2,1.1,3.0,26.0,6,0,196000
1343.0,Downtown,5,,2.0,42.0,6,0,369200
1291.0,Suburb,5,2.2,2.0,45.0,5,0,334200
2415.0,Suburb,7,2.7,2.0,15.0,5,0,491000
2480.0,Downtown,8,2.6,2.0,30.0,7,0,562300
786.0,Suburb,2,1.5,1.0,25.0,6,0,278300
2975.0,Suburb,8,3.2,1.0,28.0,7,0,563700
999.0,Downtown,2,1.0,3.0,31.0,4,0,314100
1833.0,Suburb,5,1.8,3.0,37.0,6,0,397400
1827.0,Suburb,5,1.6,1.0,18.0,8,0,424100
974.0,Suburb,2,1.0,1.0,59.0,6,1,258200
1568.0,Downtown,5,1.6,2.0,22.0,6,0,443600
1294.0,Suburb,5,1.4,2.0,101.0,6,1,296500
1599.0,Suburb,6,2.2,2.0,19.0,5,0,361800
1442.0,Suburb,4,1.8,2.0,30.0,5,0,336700
1964.0,Rural,5,2.4,2.0,25.0,4,0,327800
1372.0,Waterfront,5,,2.0,29.0,8,0,683700
1269.0,Downtown,4,1.7,4.0,55.0,7,0,342300
1902.0,Suburb,6,2.6,2.0,24.0,7,1,416500
1613.0,Rural,6,1.9,3.0,11.0,7,0,302800
1693.0,Suburb,5,2.0,3.0,18.0,7,0,394200
1083.0,Waterfront,1,1.0,2.0,24.0,5,0,542800
959.0,Rural,2,1.4,0.0,32.0,5,1,210200
1117.0,Rural,4,1.9,2.0,15.0,5,0,231700
1098.0,Downtown,3,1.3,2.0,17.0,9,0,409200
1723.0,Downtown,5,1.7,2.0,33.0,8,0,429400
1830.0,Suburb,5,2.0,1.0,33.0,7,1,395500
1275.0,Suburb,4,1.3,3.0,50.0,8,1,335200
2117.0,Rural,6,2.2,3.0,18.0,8,0,381700
2075.0,Waterfront,7,2.5,3.0,40.0,5,0,823200
1448.0,Downtown,4,1.7,,25.0,6,1,392900
1030.0,Suburb,3,1.5,,20.0,6,0,306300
2217.0,Rural,6,2.6,2.0,26.0,8,0,347300
1314.0,Rural,4,1.2,3.0,29.0,6,0,266200
1395.0,Rural,4,1.4,2.0,10.0,6,0,251500
1202.0,Suburb,4,1.1,2.0,11.0,5,0,320200
1008.0,Waterfront,3,1.1,2.0,43.0,7,1,614100
837.0,Suburb,3,1.6,2.0,21.0,4,1,273100
1640.0,Downtown,4,2.5,3.0,32.0,6,0,395300
1042.0,Downtown,3,1.5,2.0,42.0,3,0,277300
3565.0,Suburb,11,4.0,2.0,26.0,6,0,655700
946.0,Rural,4,1.0,2.0,40.0,6,1,220000
896.0,Suburb,2,1.1,2.0,29.0,6,0,267800
1577.0,Suburb,5,1.5,2.0,30.0,6,0,318700
2185.0,Suburb,7,3.0,1.0,58.0,8,0,464500
1367.0,Rural,4,1.0,1.0,24.0,8,0,289000
1609.0,Downtown,6,1.9,2.0,43.0,6,0,414300
743.0,Suburb,2,1.0,2.0,8.0,6,0,265900
1078.0,Downtown,3,1.2,2.0,31.0,5,1,339000
950.0,Suburb,4,1.3,2.0,67.0,7,0,283800
730.0,Suburb,4,1.2,3.0,106.0,4,1,183000
1391.0,Suburb,5,1.5,3.0,9.0,9,0,387800
653.0,Suburb,2,1.0,3.0,21.0,7,0,263000
877.0,Waterfront,3,1.0,1.0,13.0,4,1,539100
1128.0,Rural,4,1.3,1.0,25.0,5,1,226900
1027.0,Suburb,3,1.5,2.0,48.0,6,0,238000
1521.0,Downtown,4,1.8,2.0,59.0,6,1,392500
1477.0,Downtown,5,1.5,2.0,61.0,7,1,411100
1783.0,Downtown,6,1.9,2.0,8.0,6,1,494200
1704.0,Downtown,5,2.2,2.0,28.0,8,0,477500
1930.0,Rural,5,1.8,2.0,17.0,6,0,323600
1339.0,Waterfront,4,1.2,1.0,24.0,9,0,693200
1476.0,Downtown,3,1.9,4.0,19.0,7,0,449600
1578.0,Rural,5,1.6,2.0,8.0,4,0,290800
1402.0,Rural,4,1.0,3.0,60.0,9,1,292300
1180.0,Suburb,4,1.8,2.0,15.0,8,0,331500
1204.0,Rural,5,1.0,2.0,18.0,7,0,246500
1031.0,Waterfront,4,1.1,,68.0,7,0,540200
1533.0,Waterfront,6,1.5,3.0,7.0,5,0,689600
1300.0,Rural,5,1.3,2.0,37.0,4,1,215000
1083.0,Suburb,4,1.0,3.0,53.0,6,1,293000
1084.0,Downtown,5,1.5,1.0,64.0,8,0,339900
909.0,Waterfront,2,1.0,3.0,35.0,6,0,555400
1832.0,Downtown,5,2.4,2.0,44.0,9,0,480700
1374.0,Suburb,5,1.3,1.0,53.0,8,1,309300
1016.0,Downtown,3,1.9,4.0,25.0,6,0,339600
1735.0,Suburb,6,1.3,3.0,14.0,8,0,414300
1120.0,Downtown,3,1.0,0.0,71.0,8,0,311100
854.0,Rural,2,1.6,2.0,41.0,6,0,170300
1857.0,Suburb,7,2.2,3.0,28.0,6,0,396200
1128.0,Suburb,3,1.4,2.0,9.0,6,1,313100
1175.0,Suburb,4,1.5,3.0,3.0,3,0,322700
1357.0,Suburb,5,1.7,3.0,36.0,6,0,339200
1931.0,Rural,5,2.3,2.0,3.0,7,0,361400
1348.0,Rural,4,1.2,4.0,28.0,6,0,260000
913.0,Rural,2,,3.0,16.0,6,1,223100
1594.0,Suburb,5,2.0,2.0,19.0,6,1,389900
1147.0,Rural,3,1.8,2.0,61.0,3,1,188400
2451.0,Suburb,8,3.3,3.0,16.0,9,1,534000
1339.0,Suburb,3,1.6,1.0,29.0,6,1,298200
655.0,Suburb,4,1.0,2.0,16.0,5,0,231700
1502.0,Suburb,5,2.3,2.0,34.0,8,0,388900
2496.0,Suburb,8,2.4,2.0,31.0,8,1,536900
2218.0,Suburb,7,2.6,2.0,28.0,7,1,457000
2406.0,Suburb,7,2.6,1.0,53.0,8,0,438700
966.0,Rural,4,1.0,3.0,7.0,4,0,230000
1793.0,Suburb,4,2.3,2.0,5.0,6,1,415900
1063.0,Suburb,4,1.3,4.0,10.0,8,0,316500
1439.0,Rural,4,1.8,2.0,31.0,5,0,209100
891.0,Downtown,3,1.0,3.0,38.0,4,0,264100
1090.0,Downtown,3,1.2,3.0,1.0,6,0,359400
1079.0,Suburb,3,1.0,3.0,38.0,6,0,264900
1786.0,Downtown,6,1.9,2.0,21.0,7,1,487500
1731.0,Downtown,4,1.9,2.0,72.0,4,1,359000
1463.0,Rural,4,2.3,3.0,36.0,3,0,244900
869.0,Downtown,3,1.0,4.0,67.0,7,0,340900
1212.0,Suburb,3,1.0,2.0,59.0,4,0,259100
1111.0,Suburb,4,1.0,2.0,29.0,4,0,236000
1175.0,Suburb,4,1.0,2.0,46.0,6,0,293500
1280.0,Rural,5,1.4,3.0,43.0,7,1,232900
1353.0,Rural,5,1.9,1.0,47.0,6,0,235800
1566.0,Rural,5,2.1,1.0,31.0,7,1,291700
1644.0,Suburb,5,1.5,2.0,10.0,6,1,390800
1400.0,Suburb,3,1.5,2.0,34.0,6,0,326300
1054.0,Waterfront,5,1.5,2.0,4.0,8,0,666700
1417.0,Downtown,5,1.8,2.0,28.0,7,0,404100
906.0,Downtown,3,1.4,1.0,14.0,6,0,324000
636.0,Suburb,2,,3.0,69.0,2,0,185400
1144.0,Suburb,4,1.0,1.0,27.0,10,1,336900
2123.0,Rural,7,2.1,2.0,22.0,7,0,364900
2629.0,Suburb,8,3.6,1.0,21.0,8,0,524100
1341.0,Suburb,3,1.0,3.0,44.0,6,0,308600
