InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536110,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-07 14:14:00,2.82,12371.0,France
539206,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2010-11-27 18:43:00,5.71,12884.0,United Kingdom
537066,22632,HAND WARMER RED POLKA DOT,3,2011-10-05 19:38:00,1.06,12522.0,United Kingdom
541943,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2011-04-08 09:53:00,3.23,13345.0,Germany
542008,22632,HAND WARMER RED POLKA DOT,5,2010-10-25 13:29:00,1.26,13356.0,Netherlands
542404,47566,PARTY BUNTING,5,2011-10-19 14:46:00,2.09,13441.0,United Kingdom
542767,22423,REGENCY CAKESTAND 3 TIER,6,2011-06-04 15:46:00,41.21,13502.0,United Kingdom
538845,22383,LUNCH BAG SUKI DESIGN,8,2011-11-09 15:26:00,1.71,12821.0,United Kingdom
537888,37410,TWO DOOR CURTAIN,10,2011-08-22 14:49:00,9.41,12654.0,United Kingdom
538293,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2010-12-31 10:42:00,9.43,12740.0,United Kingdom
541491,22803,PINK SPOTTY CUP,8,2011-03-31 12:17:00,2.3,13266.0,United Kingdom
541012,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-02-19 13:29:00,2.16,13176.0,United Kingdom
537234,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-05-01 13:40:00,3.77,12552.0,Australia
537418,21232,STRAWBERRY CERAMIC TRINKET BOX,7,2011-10-06 14:48:00,3.64,12584.0,United Kingdom
C536317,84029E,RED WOOLLY HOTTIE WHITE HEART,-9,2010-12-21 19:02:00,3.94,12404.0,United Kingdom
538252,37410,TWO DOOR CURTAIN,13,2011-06-08 12:12:00,21.16,12734.0,United Kingdom
536038,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-11-09 12:47:00,2.05,12356.0,United Kingdom
538270,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-05-01 17:53:00,1.89,12737.0,United Kingdom
541577,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-07-02 19:48:00,1.94,13283.0,United Kingdom
537420,21871,SAVE THE PLANET MUG,15,2011-04-25 10:13:00,4.74,12584.0,United Kingdom
537869,22803,PINK SPOTTY CUP,5,2011-10-20 08:03:00,1.68,12649.0,United Kingdom
536101,21871,SAVE THE PLANET MUG,12,2011-10-16 13:06:00,1.55,12371.0,France
537570,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2010-08-22 17:20:00,2.02,12609.0,United Kingdom
537101,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2011-10-11 17:25:00,1.92,12533.0,United Kingdom
536801,22423,REGENCY CAKESTAND 3 TIER,6,2011-01-01 12:06:00,38.13,12481.0,Spain
537851,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-06-12 15:25:00,0.88,12645.0,United Kingdom
536861,20725,LUNCH BAG RED RETROSPOT,7,2011-10-28 17:18:00,1.12,12491.0,Portugal
541083,47566,PARTY BUNTING,12,2011-09-17 17:59:00,5.78,13190.0,  Eire  
542693,47566,PARTY BUNTING,2,2011-11-11 16:42:00,3.33,13492.0,United Kingdom
539693,21871,SAVE THE PLANET MUG,11,2010-10-27 18:50:00,6.13,12978.0,United Kingdom
541849,22752,SET 7 BABUSHKA NESTING BOXES,5,2011-08-04 08:48:00,9.96,,United Kingdom
539629,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-04-24 11:06:00,9.42,12965.0,Spain
536740,20727,LUNCH BAG BLACK SKULL,6,2011-12-07 11:03:00,2.74,12474.0,United Kingdom
542912,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2011-11-15 17:43:00,1.67,13525.0,United Kingdom
537636,22086,PAPER CHAIN KIT 50'S CHRISTMAS,22,2011-08-17 19:18:00,6.82,12616.0,United Kingdom
537717,22383,LUNCH BAG SUKI DESIGN,8,2011-01-30 13:18:00,1.98,12626.0,Netherlands
536405,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2011-12-02 08:06:00,0.84,12418.0,United Kingdom
540953,20727,LUNCH BAG BLACK SKULL,2,2010-12-08 19:43:00,1.62,13167.0,United Kingdom
541440,20725,LUNCH BAG RED RETROSPOT,4,2011-06-08 15:51:00,0.79,13255.0,Switzerland
540367,22383,LUNCH BAG SUKI DESIGN,13,2011-04-25 15:25:00,3.93,13086.0,United Kingdom
C542111,84029E,RED WOOLLY HOTTIE WHITE HEART,-7,2011-08-17 08:18:00,3.62,13382.0,United Kingdom
540855,22632,HAND WARMER RED POLKA DOT,20,2011-03-01 14:05:00,3.11,13156.0,Australia
537054,71053,WHITE METAL LANTERN,10,2011-07-06 14:31:00,6.07,12521.0,United Kingdom
536025,22633,HAND WARMER UNION JACK,10,2011-09-02 11:14:00,2.86,12354.0,United Kingdom
539243,22383,LUNCH BAG SUKI DESIGN,12,2011-11-07 08:19:00,2.98,12893.0,United Kingdom
540863,20727,LUNCH BAG BLACK SKULL,19,2010-01-01 16:03:00,5.0,13156.0,Australia
537264,20727,LUNCH BAG BLACK SKULL,4,2011-01-09 19:34:00,1.13,12557.0,United Kingdom
542655,47566,PARTY BUNTING,8,2010-10-26 15:34:00,5.67,13484.0,United Kingdom
540626,22752,SET 7 BABUSHKA NESTING BOXES,19,2011-10-25 18:42:00,11.31,13120.0,United Kingdom
542818,21232,STRAWBERRY CERAMIC TRINKET BOX,19,2011-06-28 16:09:00,3.15,13506.0,United Kingdom
540349,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-12-25 10:11:00,2.41,13085.0,Australia
539637,20725,LUNCH BAG RED RETROSPOT,8,2011-06-24 17:19:00,1.53,12967.0,United Kingdom
536195,20727,LUNCH BAG BLACK SKULL,4,2011-06-21 08:20:00,1.26,12382.0,United Kingdom
C539044,21232,STRAWBERRY CERAMIC TRINKET BOX,-6,2011-10-20 14:15:00,2.43,12860.0,United Kingdom
537520,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2011-09-07 19:41:00,3.74,12603.0,United Kingdom
536310,22086,PAPER CHAIN KIT 50'S CHRISTMAS,11,2011-08-15 17:17:00,5.0,12404.0,United Kingdom
542389,37410,TWO DOOR CURTAIN,9,2011-11-01 11:18:00,12.07,13439.0,United Kingdom
540952,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-01-11 12:02:00,1.84,13167.0,United Kingdom
542080,22383,LUNCH BAG SUKI DESIGN,5,2011-08-28 09:52:00,1.5,13371.0,EIRE
542085,22803,PINK SPOTTY CUP,9,2011-08-20 09:30:00,1.28,13373.0,Australia
539100,22803,PINK SPOTTY CUP,7,2011-10-09 18:17:00,2.08,,United Kingdom
541749,71053,WHITE METAL LANTERN,5,2011-05-25 08:27:00,2.12,13316.0,United Kingdom
541613,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-03-01 13:26:00,2.56,13289.0,United Kingdom
536524,21232,STRAWBERRY CERAMIC TRINKET BOX,10,2010-12-23 08:41:00,2.29,12431.0,  United Kingdom  
537624,21871,SAVE THE PLANET MUG,11,2011-06-25 18:28:00,4.71,12615.0,France
C539389,20727,LUNCH BAG BLACK SKULL,-8,2011-09-20 09:24:00,0.65,12915.0,United Kingdom
538062,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-10-18 14:25:00,1.94,12695.0,United Kingdom
C540932,22423,REGENCY CAKESTAND 3 TIER,-10,2011-05-05 09:47:00,6.4,13165.0,Switzerland
537518,37410,TWO DOOR CURTAIN,5,2011-11-08 09:24:00,9.06,12603.0,United Kingdom
536598,20725,LUNCH BAG RED RETROSPOT,11,2011-05-12 09:14:00,2.56,12444.0,Portugal
540611,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2010-06-24 17:27:00,1.65,13115.0,United Kingdom
540436,47566,PARTY BUNTING,9,2011-11-21 11:58:00,5.71,13098.0,Spain
536362,22423,REGENCY CAKESTAND 3 TIER,22,2011-11-05 14:46:00,31.86,12414.0,  Spain  
537857,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-07-27 19:05:00,4.0,12647.0,United Kingdom
536654,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-08-17 14:01:00,1.99,12459.0,Germany
540871,21871,SAVE THE PLANET MUG,16,2011-11-20 17:41:00,2.31,13157.0,United Kingdom
542808,20725,LUNCH BAG RED RETROSPOT,4,2011-08-08 19:17:00,0.79,13505.0,EIRE
542529,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-12-07 16:53:00,0.38,13460.0,United Kingdom
536220,22633,HAND WARMER UNION JACK,1,2011-04-20 18:58:00,0.84,12388.0,Netherlands
539605,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2011-06-19 09:38:00,1.82,12964.0,United Kingdom
538268,37410,TWO DOOR CURTAIN,13,2011-09-08 09:33:00,18.56,12737.0,United Kingdom
536469,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-08-16 18:37:00,1.27,12426.0,United Kingdom
540652,71053,WHITE METAL LANTERN,3,2011-11-13 14:57:00,1.87,13121.0,United Kingdom
539552,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-06-29 09:21:00,1.62,12946.0,United Kingdom
536245,37410,TWO DOOR CURTAIN,13,2011-10-20 19:00:00,8.41,12395.0,Switzerland
542594,71053,WHITE METAL LANTERN,7,2011-05-21 13:36:00,2.99,13470.0,United Kingdom
C537256,22752,SET 7 BABUSHKA NESTING BOXES,-2,2011-05-21 15:44:00,2.75,12555.0,France
537008,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2011-08-11 11:39:00,1.87,12514.0,United Kingdom
538230,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2011-11-19 13:53:00,0.99,12727.0,United Kingdom
540006,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-05-13 15:47:00,8.13,13028.0,EIRE
537080,21232,STRAWBERRY CERAMIC TRINKET BOX,9,2011-10-10 15:18:00,2.29,12529.0,United Kingdom
538996,47566,PARTY BUNTING,3,2011-03-22 14:02:00,1.84,12854.0,United Kingdom
540149,47566,PARTY BUNTING,7,2011-10-15 15:15:00,4.46,13062.0,United Kingdom
539313,71053,WHITE METAL LANTERN,6,2011-08-18 10:41:00,3.81,12901.0,United Kingdom
540114,21871,SAVE THE PLANET MUG,6,2011-04-10 12:06:00,1.82,13051.0,United Kingdom
536596,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2011-10-29 17:09:00,2.26,12444.0,Portugal
542752,21871,SAVE THE PLANET MUG,6,2011-06-30 17:03:00,3.58,13501.0,United Kingdom
541839,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2010-08-10 08:02:00,2.52,13329.0,  United Kingdom  
539642,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-09-16 13:14:00,1.87,12969.0,United Kingdom
539903,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-11-21 10:00:00,3.4,13009.0,United Kingdom
537023,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2010-12-14 11:19:00,2.09,12517.0,  United Kingdom  
540155,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-10-25 16:04:00,5.31,13063.0,United Kingdom
537807,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-04-27 19:54:00,6.09,12637.0,United Kingdom
538618,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-08-08 10:08:00,1.16,12788.0,United Kingdom
539737,22803,,11,2011-08-13 19:27:00,2.92,12981.0,United Kingdom
539359,22383,LUNCH BAG SUKI DESIGN,3,2010-12-26 15:07:00,0.73,12912.0,United Kingdom
538295,47566,PARTY BUNTING,19,2010-06-24 19:52:00,15.67,12740.0,United Kingdom
541222,47566,PARTY BUNTING,10,2010-05-25 13:00:00,14.24,13217.0,Switzerland
C537728,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-4,2011-07-28 17:58:00,4.39,12627.0,United Kingdom
537541,22383,LUNCH BAG SUKI DESIGN,2,2011-05-06 11:16:00,0.71,12605.0,Netherlands
542330,22632,HAND WARMER RED POLKA DOT,10,2011-05-12 13:36:00,0.89,13421.0,United Kingdom
540586,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2011-06-19 09:12:00,8.63,13113.0,United Kingdom
540614,22803,PINK SPOTTY CUP,6,2011-08-23 08:48:00,1.71,13116.0,United Kingdom
541762,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-08-18 16:55:00,8.04,13317.0,  United Kingdom  
538907,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2011-03-01 09:15:00,6.76,12830.0,United Kingdom
542280,20725,LUNCH BAG RED RETROSPOT,4,2011-08-30 17:19:00,0.84,13410.0,United Kingdom
541081,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2011-08-14 18:13:00,4.69,13190.0,EIRE
C540186,20725,LUNCH BAG RED RETROSPOT,-16,2011-07-25 10:37:00,1.97,13068.0,Spain
538714,37410,TWO DOOR CURTAIN,11,2011-11-06 17:49:00,20.69,12800.0,  United Kingdom  
538654,20725,LUNCH BAG RED RETROSPOT,17,2011-04-29 09:21:00,2.17,12794.0,Australia
537433,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-06-13 19:42:00,8.52,12584.0,United Kingdom
541622,20725,LUNCH BAG RED RETROSPOT,3,2011-11-13 13:38:00,1.88,13291.0,United Kingdom
540166,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2010-04-15 10:24:00,3.05,13063.0,United Kingdom
539549,21232,STRAWBERRY CERAMIC TRINKET BOX,6,2011-10-20 17:33:00,1.56,12946.0,United Kingdom
538280,71053,WHITE METAL LANTERN,6,2011-08-27 19:06:00,7.24,12740.0,United Kingdom
538705,20727,LUNCH BAG BLACK SKULL,6,2011-11-30 12:46:00,2.18,12799.0,United Kingdom
539362,22086,PAPER CHAIN KIT 50'S CHRISTMAS,15,2011-09-03 15:03:00,4.91,12913.0,Australia
536226,22632,HAND WARMER RED POLKA DOT,3,2011-05-20 11:17:00,1.99,12389.0,United Kingdom
538050,21871,SAVE THE PLANET MUG,3,2011-09-03 11:13:00,2.17,12693.0,United Kingdom
540519,84879,,19,2011-05-07 18:24:00,2.7,13108.0,Switzerland
538718,37410,TWO DOOR CURTAIN,11,2011-10-18 08:11:00,10.06,12800.0,United Kingdom
541933,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-11-16 08:59:00,3.71,13343.0,United Kingdom
541517,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-02-13 18:34:00,3.01,13270.0,United Kingdom
538294,22086,PAPER CHAIN KIT 50'S CHRISTMAS,11,2011-06-10 09:26:00,6.2,12740.0,United Kingdom
541501,47566,PARTY BUNTING,6,2011-06-27 08:43:00,4.25,13268.0,Spain
537481,22383,LUNCH BAG SUKI DESIGN,5,2011-02-26 12:03:00,0.99,12593.0,United Kingdom
540061,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-07-13 12:39:00,2.18,13039.0,United Kingdom
538292,22383,LUNCH BAG SUKI DESIGN,15,2010-06-09 08:53:00,4.8,12740.0,United Kingdom
538329,47566,PARTY BUNTING,7,2011-05-25 13:02:00,3.76,12745.0,Australia
537623,21871,SAVE THE PLANET MUG,22,2011-04-09 16:18:00,3.74,12615.0,France
539159,37410,TWO DOOR CURTAIN,18,2011-10-25 09:20:00,29.65,12880.0,United Kingdom
537465,21871,SAVE THE PLANET MUG,8,2011-05-16 09:34:00,1.43,12590.0,Portugal
538429,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-03-08 17:27:00,1.45,12763.0,Switzerland
539176,47566,PARTY BUNTING,6,2011-02-23 16:53:00,13.09,12880.0,United Kingdom
536994,21871,SAVE THE PLANET MUG,5,2011-05-20 18:11:00,1.63,12510.0,United Kingdom
540949,21871,SAVE THE PLANET MUG,3,2011-05-05 18:13:00,0.83,13167.0,United Kingdom
539266,22383,LUNCH BAG SUKI DESIGN,7,2011-07-29 09:56:00,2.19,12897.0,United Kingdom
539156,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2010-11-08 08:25:00,0.82,12879.0,EIRE
538911,71053,WHITE METAL LANTERN,21,2010-11-02 10:47:00,7.38,12830.0,United Kingdom
542140,22752,SET 7 BABUSHKA NESTING BOXES,9,2011-06-06 08:07:00,11.79,13386.0,United Kingdom
542405,22423,REGENCY CAKESTAND 3 TIER,3,2011-08-12 16:10:00,9.65,13442.0,  United Kingdom  
537460,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-07-06 19:58:00,1.45,12589.0,United Kingdom
542027,22632,HAND WARMER RED POLKA DOT,4,2011-07-31 09:21:00,2.61,13361.0,  United Kingdom  
537241,22752,SET 7 BABUSHKA NESTING BOXES,4,2010-10-15 18:12:00,0.0,12552.0,Australia
536676,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-09-21 18:50:00,2.24,12466.0,United Kingdom
541959,84029E,RED WOOLLY HOTTIE WHITE HEART,11,2011-10-08 18:42:00,3.5,13348.0,United Kingdom
541632,20727,LUNCH BAG BLACK SKULL,3,2011-08-26 15:30:00,1.7,,United Kingdom
540201,37410,TWO DOOR CURTAIN,20,2011-03-27 12:05:00,38.11,13068.0,Spain
543020,20727,LUNCH BAG BLACK SKULL,10,2011-07-28 12:30:00,1.95,13544.0,Germany
537896,22803,PINK SPOTTY CUP,7,2011-07-05 14:33:00,2.68,12655.0,Australia
540610,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2010-07-29 11:55:00,1.76,13115.0,United Kingdom
541206,22086,PAPER CHAIN KIT 50'S CHRISTMAS,9,2011-05-20 08:53:00,6.62,13217.0,Switzerland
C536729,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-5,2011-08-07 10:29:00,3.73,12472.0,United Kingdom
538932,22423,REGENCY CAKESTAND 3 TIER,3,2011-07-10 15:49:00,8.1,12833.0,United Kingdom
536924,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-06-12 08:29:00,3.28,12498.0,Germany
538377,47566,PARTY BUNTING,11,2011-05-22 13:05:00,4.56,12754.0,United Kingdom
539355,71053,WHITE METAL LANTERN,5,2010-10-30 18:02:00,1.8,12910.0,United Kingdom
542310,84029E,RED WOOLLY HOTTIE WHITE HEART,13,2010-01-20 14:48:00,10.23,13414.0,United Kingdom
542038,20725,LUNCH BAG RED RETROSPOT,10,2011-12-03 16:12:00,2.74,13364.0,United Kingdom
539231,37410,TWO DOOR CURTAIN,4,2011-04-04 19:49:00,4.82,12891.0,United Kingdom
543004,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-11-06 17:53:00,7.0,13541.0,Australia
539658,22633,HAND WARMER UNION JACK,11,2011-03-16 17:20:00,2.5,12973.0,United Kingdom
540745,71053,WHITE METAL LANTERN,21,2011-05-07 14:58:00,5.63,13140.0,Netherlands
538284,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2011-01-03 18:16:00,5.48,12740.0,United Kingdom
539470,22423,REGENCY CAKESTAND 3 TIER,12,2011-09-30 19:06:00,16.07,12934.0,United Kingdom
536263,20725,LUNCH BAG RED RETROSPOT,4,2011-09-07 16:46:00,2.13,12396.0,  United Kingdom  
537773,20727,LUNCH BAG BLACK SKULL,3,2011-08-18 11:38:00,1.16,12633.0,United Kingdom
541064,22803,PINK SPOTTY CUP,16,2010-03-06 13:26:00,4.07,13186.0,United Kingdom
536096,22423,REGENCY CAKESTAND 3 TIER,5,2011-09-29 12:55:00,3.48,12370.0,  United Kingdom  
536701,22383,LUNCH BAG SUKI DESIGN,14,2011-09-22 10:45:00,4.08,12470.0,France
539239,22423,REGENCY CAKESTAND 3 TIER,5,2011-07-21 18:41:00,6.1,12892.0,United Kingdom
542135,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-04-27 12:24:00,7.3,13386.0,United Kingdom
542052,21871,SAVE THE PLANET MUG,15,2010-05-18 13:26:00,2.54,13364.0,United Kingdom
538580,22803,PINK SPOTTY CUP,5,2011-11-12 09:25:00,1.91,12781.0,United Kingdom
536291,71053,WHITE METAL LANTERN,1,2010-11-17 16:04:00,1.62,12401.0,United Kingdom
539220,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-11-03 16:34:00,1.05,12889.0,United Kingdom
536600,22633,HAND WARMER UNION JACK,4,2011-03-06 16:56:00,2.1,12444.0,Portugal
541016,22632,HAND WARMER RED POLKA DOT,3,2011-04-25 11:47:00,1.08,13177.0,EIRE
541099,20725,LUNCH BAG RED RETROSPOT,5,2011-09-29 13:05:00,1.86,13194.0,United Kingdom
539392,22803,PINK SPOTTY CUP,9,2011-07-13 15:49:00,1.5,12916.0,United Kingdom
537157,20725,LUNCH BAG RED RETROSPOT,11,2011-05-11 19:41:00,2.27,12541.0,United Kingdom
538960,20725,LUNCH BAG RED RETROSPOT,5,2011-08-28 12:24:00,1.62,12844.0,United Kingdom
537307,22803,PINK SPOTTY CUP,10,2011-12-08 13:57:00,0.89,12565.0,United Kingdom
542356,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-11-05 08:32:00,1.77,13427.0,  France  
541395,22423,REGENCY CAKESTAND 3 TIER,19,2011-09-23 16:26:00,15.66,13248.0,United Kingdom
540559,20725,LUNCH BAG RED RETROSPOT,16,2010-06-29 16:03:00,4.97,13111.0,United Kingdom
538746,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-10-22 16:21:00,3.52,12807.0,Switzerland
542721,22632,HAND WARMER RED POLKA DOT,14,2011-07-26 17:16:00,2.56,13498.0,United Kingdom
538670,47566,PARTY BUNTING,19,2010-12-24 11:01:00,7.77,12794.0,Australia
540588,22803,PINK SPOTTY CUP,9,2011-10-20 18:02:00,0.0,13113.0,United Kingdom
539527,84406B,CREAM CUPID HEARTS COAT HANGER,16,2010-10-17 15:57:00,8.66,12940.0,United Kingdom
540154,22803,PINK SPOTTY CUP,12,2011-10-21 12:34:00,2.95,13063.0,United Kingdom
540125,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-07-25 09:09:00,0.74,13055.0,United Kingdom
540118,21871,SAVE THE PLANET MUG,2,2010-06-21 16:10:00,0.94,13053.0,United Kingdom
542637,20725,LUNCH BAG RED RETROSPOT,3,2011-07-05 16:45:00,1.38,13482.0,United Kingdom
542651,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2011-08-24 12:26:00,5.11,13484.0,United Kingdom
541576,22752,SET 7 BABUSHKA NESTING BOXES,7,2011-09-30 11:26:00,11.38,13283.0,United Kingdom
538639,71053,WHITE METAL LANTERN,2,2011-08-26 09:01:00,1.39,12791.0,  United Kingdom  
536493,71053,WHITE METAL LANTERN,17,2011-04-02 10:01:00,10.38,12430.0,United Kingdom
539200,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-10-11 13:42:00,0.0,12884.0,United Kingdom
536150,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-06-06 15:09:00,13.09,12374.0,United Kingdom
539511,22633,HAND WARMER UNION JACK,5,2011-08-01 13:21:00,0.74,12939.0,  United Kingdom  
536928,22632,HAND WARMER RED POLKA DOT,4,2011-08-11 16:31:00,1.58,12499.0,United Kingdom
537814,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,2010-08-19 16:47:00,2.81,12637.0,United Kingdom
540719,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-12-03 08:44:00,2.34,13139.0,United Kingdom
542754,22752,SET 7 BABUSHKA NESTING BOXES,9,2011-03-04 11:10:00,9.85,13501.0,United Kingdom
542521,20727,LUNCH BAG BLACK SKULL,6,2011-07-09 09:57:00,0.9,13458.0,United Kingdom
541408,21232,STRAWBERRY CERAMIC TRINKET BOX,9,2010-12-25 14:16:00,6.12,13248.0,United Kingdom
540250,22803,PINK SPOTTY CUP,11,2011-11-27 13:42:00,3.65,13073.0,United Kingdom
540281,84406B,CREAM CUPID HEARTS COAT HANGER,16,2011-06-14 17:30:00,5.1,13077.0,United Kingdom
540130,47566,PARTY BUNTING,2,2011-11-04 14:21:00,1.26,13056.0,United Kingdom
540237,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-03-24 11:11:00,5.94,13071.0,United Kingdom
538008,47566,PARTY BUNTING,7,2011-11-24 11:20:00,5.75,12684.0,Portugal
542677,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-11-10 16:39:00,1.67,13488.0,United Kingdom
540033,71053,WHITE METAL LANTERN,2,2011-04-01 19:43:00,2.45,13035.0,United Kingdom
536934,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2011-10-21 08:04:00,4.9,12500.0,United Kingdom
537526,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-03-21 18:08:00,2.53,12603.0,  United Kingdom  
541213,22803,PINK SPOTTY CUP,10,2010-08-17 18:51:00,5.65,13217.0,Switzerland
540607,21871,SAVE THE PLANET MUG,12,2011-08-22 13:40:00,1.79,13114.0,United Kingdom
536733,22803,PINK SPOTTY CUP,11,2011-10-14 10:18:00,2.34,12473.0,United Kingdom
542282,22632,HAND WARMER RED POLKA DOT,2,2011-09-19 16:12:00,0.9,13411.0,United Kingdom
537558,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-10-09 15:20:00,1.73,12608.0,Switzerland
538490,71053,WHITE METAL LANTERN,20,2011-04-28 10:33:00,8.71,12768.0,United Kingdom
539076,20725,LUNCH BAG RED RETROSPOT,11,2011-09-01 11:30:00,3.42,12864.0,  United Kingdom  
542302,22633,HAND WARMER UNION JACK,16,2011-01-20 12:42:00,4.9,13414.0,United Kingdom
541542,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2011-11-27 14:23:00,0.45,13273.0,United Kingdom
542089,22803,PINK SPOTTY CUP,9,2011-04-10 17:47:00,1.99,13373.0,Australia
540853,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2011-08-28 19:54:00,7.29,13156.0,Australia
539363,71053,WHITE METAL LANTERN,8,2011-10-04 11:58:00,8.16,12913.0,Australia
538123,22383,LUNCH BAG SUKI DESIGN,11,2011-12-07 18:55:00,2.38,12707.0,United Kingdom
C541177,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-9,2011-08-07 08:10:00,6.62,13210.0,United Kingdom
540379,37410,TWO DOOR CURTAIN,8,2011-12-01 11:08:00,30.07,13089.0,United Kingdom
542356,21871,SAVE THE PLANET MUG,1,2011-11-05 08:32:00,0.82,13427.0,France
537301,21871,SAVE THE PLANET MUG,10,2011-07-02 14:30:00,3.12,12563.0,United Kingdom
536356,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-06-16 17:03:00,6.77,12413.0,United Kingdom
539097,22383,LUNCH BAG SUKI DESIGN,9,2011-02-22 19:11:00,1.03,12867.0,United Kingdom
537320,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-06-02 18:42:00,4.11,12567.0,United Kingdom
539920,47566,PARTY BUNTING,7,2011-09-03 19:30:00,2.96,13014.0,Switzerland
542529,20725,LUNCH BAG RED RETROSPOT,4,2011-12-07 16:53:00,0.51,13460.0,United Kingdom
541974,71053,WHITE METAL LANTERN,4,2011-07-18 10:44:00,4.12,13349.0,United Kingdom
538380,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-04-30 19:02:00,0.9,12757.0,United Kingdom
539744,71053,WHITE METAL LANTERN,2,2011-10-13 13:28:00,1.1,12984.0,United Kingdom
537413,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2010-10-31 18:16:00,1.64,12583.0,United Kingdom
